mileage,Age,stroke_values,Light Type,price
150000,21,2 stroke,Single Light,490000
66000,8,4 stroke,Double Light,890000
45000,13,4 stroke,Double Light,725000
56562,12,4 stroke,Double Light,825000
81000,10,4 stroke,Double Light,720000
53644,17,4 stroke,Single Light,530000
34446,15,4 stroke,Single Light,698000
62882,6,4 stroke,Double Light,1230000
35000,10,4 stroke,Double Light,895000
20000,17,2 stroke,Single Light,540000
60000,25,2 stroke,Single Light,379000
35000,12,4 stroke,Double Light,750000
65000,20,2 stroke,Single Light,465000
90000,12,4 stroke,Double Light,750000
53200,11,4 stroke,Double Light,770000
68000,11,4 stroke,Double Light,740000
56000,12,4 stroke,Double Light,750000
44331,19,2 stroke,Single Light,600000
35000,7,4 stroke,Double Light,1250000
75000,4,4 stroke,Double Light,1295000
64432,13,4 stroke,Double Light,690000
65000,12,4 stroke,Double Light,740000
45000,11,4 stroke,Double Light,870000
30000,12,4 stroke,Double Light,840000
80000,20,2 stroke,Single Light,425000
45000,17,4 stroke,Single Light,650000
12588,16,4 stroke,Single Light,540000
39000,7,4 stroke,Double Light,1400000
38000,7,4 stroke,Double Light,1220000
69000,8,4 stroke,Double Light,975000
52698,14,4 stroke,Double Light,610000
58000,11,4 stroke,Double Light,775000
61000,4,4 stroke,Double Light,1480000
45000,10,4 stroke,Double Light,1120000
40000,18,2 stroke,Single Light,510000
43443,7,4 stroke,Double Light,945000
25000,17,4 stroke,Single Light,560000
60000,18,2 stroke,Single Light,550000
45353,5,4 stroke,Double Light,1200000
56276,13,4 stroke,Double Light,655000
50000,16,4 stroke,Single Light,630000
25852,6,4 stroke,Double Light,1070000
45000,11,4 stroke,Double Light,845000
29000,8,4 stroke,Double Light,975000
35000,19,2 stroke,Single Light,420000
45000,7,4 stroke,Double Light,1230000
27136,11,4 stroke,Double Light,880000
65000,19,2 stroke,Single Light,565000
43000,9,4 stroke,Double Light,960000
50000,14,4 stroke,Double Light,475000
65000,8,4 stroke,Double Light,1000000
63000,12,4 stroke,Double Light,840000
76000,8,4 stroke,Double Light,1090000
100000,20,2 stroke,Single Light,340000
150000,29,2 stroke,Single Light,360000
29000,3,4 stroke,Double Light,1500000
45000,17,4 stroke,Single Light,610000
27550,7,4 stroke,Double Light,1100000
60000,18,2 stroke,Single Light,485000
75000,10,4 stroke,Double Light,880000
10000,9,4 stroke,Double Light,1080000
28000,6,4 stroke,Double Light,1260000
45000,11,4 stroke,Double Light,880000
20000,13,4 stroke,Double Light,685000
42700,8,4 stroke,Double Light,970000
67000,19,2 stroke,Single Light,360000
122800,23,2 stroke,Single Light,400000
95000,13,4 stroke,Double Light,750000
50000,14,4 stroke,Double Light,675000
12345,18,4 stroke,Single Light,635000
20000,19,2 stroke,Single Light,520000
44430,7,4 stroke,Double Light,1185000
120000,18,4 stroke,Single Light,500000
78000,12,4 stroke,Double Light,750000
80000,26,2 stroke,Single Light,355000
65421,27,2 stroke,Single Light,285000
33215,16,4 stroke,Single Light,625000
50000,21,2 stroke,Single Light,470000
12900,8,4 stroke,Double Light,875000
83475,12,4 stroke,Double Light,690000
15250,8,4 stroke,Double Light,1100000
36500,4,4 stroke,Double Light,1180000
50000,17,2 stroke,Single Light,780000
74000,11,4 stroke,Double Light,940000
100000,17,4 stroke,Single Light,650000
54000,7,4 stroke,Double Light,770000
44331,9,4 stroke,Double Light,920000
65000,10,4 stroke,Double Light,920000
89562,17,4 stroke,Single Light,495000
30000,8,4 stroke,Double Light,965000
32152,7,4 stroke,Double Light,1010000
55000,9,4 stroke,Double Light,885000
54000,8,4 stroke,Double Light,960000
76350,8,4 stroke,Double Light,1020000
45831,10,4 stroke,Double Light,960000
38425,10,4 stroke,Double Light,780000
45500,7,4 stroke,Double Light,1100000
50000,11,4 stroke,Double Light,850000
70000,23,2 stroke,Single Light,328000
20000,15,4 stroke,Single Light,700000
50000,12,4 stroke,Double Light,765000
18000,13,4 stroke,Double Light,850000
45380,13,4 stroke,Double Light,630000
44331,14,4 stroke,Double Light,690000
45000,7,4 stroke,Double Light,900000
17568,23,2 stroke,Single Light,360000
60000,19,2 stroke,Single Light,470000
50000,11,4 stroke,Double Light,780000
74519,7,4 stroke,Double Light,1130000
52342,10,4 stroke,Double Light,875000
123456,17,4 stroke,Single Light,610000
73564,5,4 stroke,Double Light,1225000
69285,10,4 stroke,Double Light,845000
45000,8,4 stroke,Double Light,1070000
45000,13,4 stroke,Double Light,620000
21255,10,4 stroke,Double Light,890000
50000,13,4 stroke,Double Light,695000
50000,14,4 stroke,Double Light,690000
122800,16,4 stroke,Single Light,680000
45000,19,2 stroke,Single Light,490000
65000,19,2 stroke,Single Light,600000
85213,9,4 stroke,Double Light,900000
44313,9,4 stroke,Double Light,875000
89000,30,2 stroke,Single Light,270000
85000,11,4 stroke,Double Light,780000
80000,10,4 stroke,Double Light,1050000
50000,14,4 stroke,Double Light,630000
54000,9,4 stroke,Double Light,850000
35000,7,4 stroke,Double Light,1160000
50000,18,2 stroke,Single Light,500000
65000,15,4 stroke,Single Light,550000
50000,11,4 stroke,Double Light,825000
85562,13,4 stroke,Double Light,810000
65210,17,4 stroke,Single Light,600000
60000,18,2 stroke,Single Light,595000
42568,12,4 stroke,Double Light,710000
43353,25,2 stroke,Single Light,360000
65000,11,4 stroke,Double Light,760000
30000,11,4 stroke,Double Light,1030000
52668,16,4 stroke,Single Light,398000
35000,12,4 stroke,Double Light,750000
50000,19,2 stroke,Single Light,545000
27896,7,4 stroke,Double Light,1350000
100000,11,4 stroke,Double Light,810000
98000,10,4 stroke,Double Light,900000
65000,11,4 stroke,Double Light,810000
321325,24,2 stroke,Single Light,300000
75000,4,4 stroke,Double Light,1430000
25000,21,2 stroke,Single Light,525000
75000,8,4 stroke,Double Light,845000
45000,13,4 stroke,Double Light,720000
45000,12,4 stroke,Double Light,730000
50000,13,4 stroke,Double Light,700000
32800,10,4 stroke,Double Light,785000
56412,19,2 stroke,Single Light,480000
44324,18,4 stroke,Single Light,570000
34800,8,4 stroke,Double Light,1020000
20000,8,4 stroke,Double Light,975000
56231,13,4 stroke,Double Light,775000
30000,18,2 stroke,Single Light,445000
27963,11,4 stroke,Double Light,795000
45653,15,4 stroke,Single Light,650000
64000,8,4 stroke,Double Light,1050000
70000,23,2 stroke,Single Light,280000
35000,12,4 stroke,Double Light,850000
80000,17,2 stroke,Single Light,650000
53524,15,4 stroke,Single Light,800000
30000,17,4 stroke,Single Light,640000
47000,12,4 stroke,Double Light,880000
50000,23,2 stroke,Single Light,420000
30000,9,4 stroke,Double Light,800000
98523,27,2 stroke,Single Light,285000
70000,19,2 stroke,Single Light,395000
30000,10,4 stroke,Double Light,950000
35000,17,2 stroke,Single Light,650000
25000,18,2 stroke,Single Light,600000
50000,18,4 stroke,Single Light,555000
35000,7,4 stroke,Double Light,1195000
65000,13,4 stroke,Double Light,620000
45000,12,4 stroke,Double Light,850000
58947,10,4 stroke,Double Light,950000
50000,14,4 stroke,Double Light,588000
40000,7,4 stroke,Double Light,1100000
45000,6,4 stroke,Double Light,1300000
87000,9,4 stroke,Double Light,1000000
21555,7,4 stroke,Double Light,1160000
22000,3,4 stroke,Double Light,1375000
10000,8,4 stroke,Double Light,1070000
60000,22,2 stroke,Single Light,290000
73527,8,4 stroke,Double Light,970000
35000,7,4 stroke,Double Light,1025000
32152,20,2 stroke,Single Light,485000
65000,7,4 stroke,Double Light,1200000
40000,10,4 stroke,Double Light,840000
150000,25,2 stroke,Single Light,390000
52668,17,2 stroke,Single Light,650000
88000,10,4 stroke,Double Light,798000
51445,12,4 stroke,Double Light,830000
53000,8,4 stroke,Double Light,1000000
60000,14,4 stroke,Double Light,690000
35476,7,4 stroke,Double Light,1110000
56200,11,4 stroke,Double Light,865000
50000,11,4 stroke,Double Light,720000
12345,17,4 stroke,Single Light,765000
40000,15,4 stroke,Single Light,610000
70730,10,4 stroke,Double Light,835000
76000,10,4 stroke,Double Light,850000
73000,12,4 stroke,Double Light,785000
75000,15,4 stroke,Single Light,765000
43321,9,4 stroke,Double Light,935000
55424,10,4 stroke,Double Light,920000
45000,10,4 stroke,Double Light,750000
10330,10,4 stroke,Double Light,985000
70000,10,4 stroke,Double Light,950000
50000,20,2 stroke,Single Light,445000
33500,11,4 stroke,Double Light,740000
12345,8,4 stroke,Double Light,925000
9969,28,2 stroke,Single Light,245000
36500,9,4 stroke,Double Light,980000
45864,11,4 stroke,Double Light,740000
45000,10,4 stroke,Double Light,880000
36661,12,4 stroke,Double Light,750000
100000,19,2 stroke,Single Light,590000
43424,15,4 stroke,Single Light,800000
53424,18,2 stroke,Single Light,620000
35000,11,4 stroke,Double Light,820000
54600,4,4 stroke,Double Light,1275000
65000,13,4 stroke,Double Light,565000
52000,7,4 stroke,Double Light,1170000
44433,12,4 stroke,Double Light,750000
33613,22,2 stroke,Single Light,550000
40000,13,4 stroke,Double Light,750000
50000,23,2 stroke,Single Light,365000
82385,19,2 stroke,Single Light,435000
58239,11,4 stroke,Double Light,750000
50000,8,4 stroke,Double Light,980000
15000,6,4 stroke,Double Light,1380000
44331,10,4 stroke,Double Light,900000
56800,8,4 stroke,Double Light,1060000
20000,13,4 stroke,Double Light,800000
80000,14,4 stroke,Double Light,660000
50000,19,2 stroke,Single Light,560000
23135,4,4 stroke,Double Light,1120000
60000,12,4 stroke,Double Light,660000
52342,28,2 stroke,Single Light,265000
80000,9,4 stroke,Double Light,900000
68523,11,4 stroke,Double Light,860000
32152,12,4 stroke,Double Light,750000
40000,8,4 stroke,Double Light,1125000
32665,8,4 stroke,Double Light,1150000
78965,11,4 stroke,Double Light,885000
29500,12,4 stroke,Double Light,690000
50000,11,4 stroke,Double Light,775000
45000,14,4 stroke,Double Light,525000
65388,14,4 stroke,Double Light,675000
65000,12,4 stroke,Double Light,780000
32152,13,4 stroke,Double Light,620000
120000,13,4 stroke,Double Light,760000
32215,18,4 stroke,Single Light,325000
84512,11,4 stroke,Double Light,900000
49000,17,4 stroke,Single Light,510000
50000,12,4 stroke,Double Light,838000
58000,13,4 stroke,Double Light,625000
96483,21,2 stroke,Single Light,300000
65747,18,4 stroke,Single Light,575000
65000,17,4 stroke,Single Light,610000
89562,20,2 stroke,Single Light,480000
51000,13,4 stroke,Double Light,700000
60000,17,2 stroke,Single Light,550000
25000,12,4 stroke,Double Light,695000
45100,6,4 stroke,Double Light,1010000
50000,14,4 stroke,Double Light,550000
81000,11,4 stroke,Double Light,840000
76000,8,4 stroke,Double Light,965000
48000,13,4 stroke,Double Light,660000
36500,9,4 stroke,Double Light,985000
58000,14,4 stroke,Double Light,740000
68000,8,4 stroke,Double Light,790000
100000,11,4 stroke,Double Light,780000
85218,17,4 stroke,Single Light,700000
35000,13,4 stroke,Double Light,750000
22500,12,4 stroke,Double Light,985000
35455,18,4 stroke,Single Light,475000
74512,13,4 stroke,Double Light,725000
51000,9,4 stroke,Double Light,890000
16525,9,4 stroke,Double Light,970000
45000,17,4 stroke,Single Light,575000
12823,14,4 stroke,Double Light,625000
68000,13,4 stroke,Double Light,720000
55000,12,4 stroke,Double Light,850000
45000,13,4 stroke,Double Light,645000
45000,18,4 stroke,Single Light,550000
35000,4,4 stroke,Double Light,1350000
45988,12,4 stroke,Double Light,625000
78000,29,2 stroke,Single Light,190000
60000,11,4 stroke,Double Light,780000
125000,17,4 stroke,Single Light,690000
65888,8,4 stroke,Double Light,990000
65824,18,4 stroke,Single Light,490000
73000,9,4 stroke,Double Light,885000
39350,6,4 stroke,Double Light,1150000
56853,11,4 stroke,Double Light,870000
40000,10,4 stroke,Double Light,790000
44440,12,4 stroke,Double Light,875000
45000,5,4 stroke,Double Light,1470000
21588,12,4 stroke,Double Light,785000
45000,10,4 stroke,Double Light,875000
150000,22,2 stroke,Single Light,560000
12345,14,4 stroke,Double Light,485000
65000,8,4 stroke,Double Light,1200000
45892,8,4 stroke,Double Light,850000
59742,8,4 stroke,Double Light,1070000
36850,15,4 stroke,Single Light,650000
75000,17,4 stroke,Single Light,550000
57000,9,4 stroke,Double Light,1020000
65000,10,4 stroke,Double Light,950000
22000,4,4 stroke,Double Light,1230000
45000,11,4 stroke,Double Light,839000
55551,14,4 stroke,Double Light,590000
65000,4,4 stroke,Double Light,1440000
72000,8,4 stroke,Double Light,845000
44343,12,4 stroke,Double Light,725000
66000,17,2 stroke,Single Light,600000
55453,23,2 stroke,Single Light,475000
65000,15,4 stroke,Single Light,530000
54321,9,4 stroke,Double Light,1000000
40000,13,4 stroke,Double Light,750000
85000,13,4 stroke,Double Light,695000
54000,15,4 stroke,Single Light,635000
120000,25,2 stroke,Single Light,355000
75000,8,4 stroke,Double Light,950000
59000,13,4 stroke,Double Light,710000
28464,18,4 stroke,Single Light,675000
55000,9,4 stroke,Double Light,1010000
25000,13,4 stroke,Double Light,680000
47200,8,4 stroke,Double Light,1080000
53610,14,4 stroke,Double Light,900000
42000,14,4 stroke,Double Light,635000
124000,16,4 stroke,Single Light,580000
75000,8,4 stroke,Double Light,1050000
50000,8,4 stroke,Double Light,970000
85000,25,2 stroke,Single Light,525000
100000,19,2 stroke,Single Light,650000
29000,8,4 stroke,Double Light,1050000
25000,17,2 stroke,Single Light,580000
59000,12,4 stroke,Double Light,750000
86000,18,2 stroke,Single Light,400000
48000,12,4 stroke,Double Light,790000
88000,11,4 stroke,Double Light,780000
45000,28,2 stroke,Single Light,290000
25000,19,2 stroke,Single Light,500000
88000,35,2 stroke,Single Light,300000
50000,8,4 stroke,Double Light,1100000
45000,20,2 stroke,Single Light,625000
123450,35,2 stroke,Single Light,325000
65000,18,2 stroke,Single Light,590000
35000,12,4 stroke,Double Light,850000
66000,18,4 stroke,Single Light,550000
20000,12,4 stroke,Double Light,800000
20000,25,2 stroke,Single Light,345000
45000,17,4 stroke,Single Light,650000
31000,11,4 stroke,Double Light,950000
51000,9,4 stroke,Double Light,910000
34568,12,4 stroke,Double Light,765000
55000,10,4 stroke,Double Light,770000
35000,10,4 stroke,Double Light,750000
65700,12,4 stroke,Double Light,790000
120000,15,4 stroke,Single Light,830000
25000,5,4 stroke,Double Light,1075000
42568,13,4 stroke,Double Light,775000
45000,12,4 stroke,Double Light,860000
65000,8,4 stroke,Double Light,980000
54453,17,2 stroke,Single Light,700000
25000,10,4 stroke,Double Light,895000
44234,9,4 stroke,Double Light,900000
50000,7,4 stroke,Double Light,1010000
45000,13,4 stroke,Double Light,700000
32000,14,4 stroke,Double Light,645000
71000,10,4 stroke,Double Light,870000
50000,15,4 stroke,Single Light,700000
29000,12,4 stroke,Double Light,780000
30000,6,4 stroke,Double Light,1130000
42000,12,4 stroke,Double Light,800000
48000,8,4 stroke,Double Light,920000
35000,16,4 stroke,Single Light,650000
36985,8,4 stroke,Double Light,965000
85253,13,4 stroke,Double Light,740000
67890,17,2 stroke,Single Light,675000
25463,7,4 stroke,Double Light,1150000
65800,25,2 stroke,Single Light,225000
70000,29,2 stroke,Single Light,245000
55000,15,4 stroke,Single Light,810000
98000,11,4 stroke,Double Light,820000
28021,9,4 stroke,Double Light,800000
75000,28,2 stroke,Single Light,348000
70000,17,4 stroke,Single Light,610000
67890,14,4 stroke,Double Light,620000
32152,7,4 stroke,Double Light,1030000
32000,8,4 stroke,Double Light,1045000
65000,13,4 stroke,Double Light,680000
79000,11,4 stroke,Double Light,780000
62000,8,4 stroke,Double Light,1040000
45000,10,4 stroke,Double Light,960000
90000,8,4 stroke,Double Light,895000
60000,12,4 stroke,Double Light,875000
50000,18,2 stroke,Single Light,595000
65412,15,4 stroke,Single Light,672000
100000,22,2 stroke,Single Light,365000
43000,11,4 stroke,Double Light,750000
100000,13,4 stroke,Double Light,780000
58000,8,4 stroke,Double Light,1050000
50000,20,2 stroke,Single Light,325000
75000,30,2 stroke,Single Light,220000
65000,19,2 stroke,Single Light,525000
67000,24,2 stroke,Single Light,390000
65900,12,4 stroke,Double Light,725000
60000,17,2 stroke,Single Light,565000
59000,13,4 stroke,Double Light,640000
35242,9,4 stroke,Double Light,900000
12345,8,4 stroke,Double Light,1055000
60000,11,4 stroke,Double Light,830000
100000,8,4 stroke,Double Light,1050000
15000,13,4 stroke,Double Light,850000
56563,13,4 stroke,Double Light,770000
50000,13,4 stroke,Double Light,543750
65320,15,4 stroke,Single Light,620000
50000,14,4 stroke,Double Light,550000
65651,8,4 stroke,Double Light,1000000
65000,11,4 stroke,Double Light,585000
74512,12,4 stroke,Double Light,750000
56541,20,2 stroke,Single Light,530000
32000,9,4 stroke,Double Light,920000
68000,11,4 stroke,Double Light,840000
32500,8,4 stroke,Double Light,870000
50000,14,4 stroke,Double Light,513000
89562,19,2 stroke,Single Light,510000
44400,8,4 stroke,Double Light,1015000
100000,19,2 stroke,Single Light,583000
27000,7,4 stroke,Double Light,1100000
30000,14,4 stroke,Double Light,545000
65410,11,4 stroke,Double Light,850000
60000,24,2 stroke,Single Light,300000
80000,15,4 stroke,Single Light,665000
55000,11,4 stroke,Double Light,800000
28500,18,2 stroke,Single Light,360000
2500,5,4 stroke,Double Light,1070000
60000,19,2 stroke,Single Light,530000
12345,14,4 stroke,Double Light,435000
25000,8,4 stroke,Double Light,1050000
25000,9,4 stroke,Double Light,975000
55433,8,4 stroke,Double Light,890000
50000,9,4 stroke,Double Light,980000
86000,8,4 stroke,Double Light,1130000
29000,12,4 stroke,Double Light,785000
54321,8,4 stroke,Double Light,1030000
40000,11,4 stroke,Double Light,750000
56000,10,4 stroke,Double Light,825000
66000,12,4 stroke,Double Light,750000
50000,10,4 stroke,Double Light,945000
65000,27,2 stroke,Single Light,300000
35000,13,4 stroke,Double Light,720000
45000,13,4 stroke,Double Light,695000
50000,11,4 stroke,Double Light,880000
13000,5,4 stroke,Double Light,1500000
89436,8,4 stroke,Double Light,1100000
74513,8,4 stroke,Double Light,940000
30000,17,4 stroke,Single Light,800000
12588,13,4 stroke,Double Light,880000
25000,12,4 stroke,Double Light,770000
75000,17,4 stroke,Single Light,670000
67000,17,4 stroke,Single Light,660000
46888,13,4 stroke,Double Light,690000
58425,13,4 stroke,Double Light,650000
89564,9,4 stroke,Double Light,1055000
50000,17,4 stroke,Single Light,635000
30000,11,4 stroke,Double Light,860000
75640,10,4 stroke,Double Light,895000
40000,12,4 stroke,Double Light,850000
45831,14,4 stroke,Double Light,610000
57260,11,4 stroke,Double Light,875000
35000,22,2 stroke,Single Light,430000
52000,25,2 stroke,Single Light,345000
58000,17,2 stroke,Single Light,385000
48000,14,4 stroke,Double Light,700000
28000,8,4 stroke,Double Light,950000
35000,9,4 stroke,Double Light,970000
21584,19,2 stroke,Single Light,495000
56548,13,4 stroke,Double Light,730000
53000,19,2 stroke,Single Light,410000
45000,25,2 stroke,Single Light,395000
85000,16,4 stroke,Single Light,530000
35000,10,4 stroke,Double Light,820000
65000,13,4 stroke,Double Light,770000
20000,14,4 stroke,Double Light,920000
57853,19,2 stroke,Single Light,510000
44423,7,4 stroke,Double Light,1050000
98000,13,4 stroke,Double Light,810000
45540,8,4 stroke,Double Light,940000
50000,12,4 stroke,Double Light,575000
43285,7,4 stroke,Double Light,1045000
35000,16,4 stroke,Single Light,750000
60000,15,4 stroke,Single Light,660000
20000,12,4 stroke,Double Light,740000
50000,14,4 stroke,Double Light,600000
89000,21,2 stroke,Single Light,480000
185000,22,2 stroke,Single Light,385000
34000,5,4 stroke,Double Light,1290000
73520,13,4 stroke,Double Light,625000
60000,15,4 stroke,Single Light,590000
30000,7,4 stroke,Double Light,1130000
48000,9,4 stroke,Double Light,910000
87360,8,4 stroke,Double Light,915000
120000,25,2 stroke,Single Light,350000
35000,13,4 stroke,Double Light,675000
50000,11,4 stroke,Double Light,770000
45000,14,4 stroke,Double Light,675000
40000,7,4 stroke,Double Light,990000
65000,19,2 stroke,Single Light,425000
35000,11,4 stroke,Double Light,1050000
200000,34,2 stroke,Single Light,210000
50000,14,4 stroke,Double Light,675000
45000,14,4 stroke,Double Light,660000
44313,25,2 stroke,Single Light,325000
46000,7,4 stroke,Double Light,1050000
140000,16,4 stroke,Single Light,520000
55000,11,4 stroke,Double Light,750000
50000,18,2 stroke,Single Light,700000
78900,8,4 stroke,Double Light,900000
95000,12,4 stroke,Double Light,930000
50000,9,4 stroke,Double Light,1080000
33000,8,4 stroke,Double Light,975000
68000,12,4 stroke,Double Light,800000
64240,20,2 stroke,Single Light,490000
20000,12,4 stroke,Double Light,750000
68000,8,4 stroke,Double Light,950000
32000,7,4 stroke,Double Light,1250000
45000,17,2 stroke,Single Light,680000
100000,19,2 stroke,Single Light,463000
40000,11,4 stroke,Double Light,850000
80000,23,2 stroke,Single Light,400000
80000,12,4 stroke,Double Light,750000
54342,12,4 stroke,Double Light,780000
50000,17,4 stroke,Single Light,580000
5000,20,2 stroke,Single Light,475000
67000,12,4 stroke,Double Light,735000
49000,10,4 stroke,Double Light,1080000
46000,9,4 stroke,Double Light,900000
25000,16,4 stroke,Single Light,630000
40000,10,4 stroke,Double Light,850000
69800,8,4 stroke,Double Light,970000
40000,10,4 stroke,Double Light,775000
12345,17,2 stroke,Single Light,485000
99000,10,4 stroke,Double Light,900000
65412,17,4 stroke,Single Light,675000
52000,6,4 stroke,Double Light,1100000
34511,8,4 stroke,Double Light,1000000
35000,11,4 stroke,Double Light,890000
56000,11,4 stroke,Double Light,875000
44000,8,4 stroke,Double Light,990000
78000,14,4 stroke,Double Light,460000
22500,5,4 stroke,Double Light,1500000
32154,13,4 stroke,Double Light,700000
45230,27,2 stroke,Single Light,298000
50000,18,4 stroke,Single Light,520000
35000,19,2 stroke,Single Light,530000
45000,6,4 stroke,Double Light,1130000
65421,16,4 stroke,Single Light,800000
65500,17,2 stroke,Single Light,460000
35000,20,2 stroke,Single Light,500000
35000,8,4 stroke,Double Light,1120000
120000,14,4 stroke,Double Light,600000
94000,11,4 stroke,Double Light,800000
50000,14,4 stroke,Double Light,670000
42568,16,4 stroke,Single Light,530000
50000,18,2 stroke,Single Light,480000
80000,21,2 stroke,Single Light,350000
53342,5,4 stroke,Double Light,1200000
10500,9,4 stroke,Double Light,850000
36250,7,4 stroke,Double Light,990000
25000,8,4 stroke,Double Light,985000
35000,10,4 stroke,Double Light,880000
20000,8,4 stroke,Double Light,1075000
12345,9,4 stroke,Double Light,895000
65000,19,2 stroke,Single Light,525000
33900,8,4 stroke,Double Light,880000
43342,13,4 stroke,Double Light,790000
45000,11,4 stroke,Double Light,775000
89000,14,4 stroke,Double Light,600000
65000,10,4 stroke,Double Light,820000
29300,11,4 stroke,Double Light,850000
28000,14,4 stroke,Double Light,520000
54600,17,2 stroke,Single Light,650000
42569,17,2 stroke,Single Light,700000
12345,8,4 stroke,Double Light,700000
65000,20,2 stroke,Single Light,570000
2222,15,4 stroke,Single Light,560000
25000,20,2 stroke,Single Light,500000
25000,7,4 stroke,Double Light,1090000
96300,14,4 stroke,Double Light,645000
75000,16,4 stroke,Single Light,560000
65000,9,4 stroke,Double Light,1160000
43323,12,4 stroke,Double Light,775000
87900,11,4 stroke,Double Light,740000
80000,16,4 stroke,Single Light,615000
94000,17,2 stroke,Single Light,600000
52445,12,4 stroke,Double Light,890000
30000,11,4 stroke,Double Light,690000
35000,17,2 stroke,Single Light,500000
74512,16,4 stroke,Single Light,750000
48000,10,4 stroke,Double Light,1050000
29333,10,4 stroke,Double Light,950000
32132,12,4 stroke,Double Light,825000
57326,18,2 stroke,Single Light,525000
50000,8,4 stroke,Double Light,890000
152000,19,2 stroke,Single Light,510000
32154,17,4 stroke,Single Light,625000
45000,11,4 stroke,Double Light,890000
65000,11,4 stroke,Double Light,850000
60000,13,4 stroke,Double Light,780000
53000,18,2 stroke,Single Light,510000
35000,12,4 stroke,Double Light,870000
38000,17,2 stroke,Single Light,685000
100000,11,4 stroke,Double Light,865000
25659,9,4 stroke,Double Light,910000
45000,11,4 stroke,Double Light,745000
20000,8,4 stroke,Double Light,860000
86063,11,4 stroke,Double Light,750000
100000,27,2 stroke,Single Light,330000
65789,10,4 stroke,Double Light,875000
44334,12,4 stroke,Double Light,780000
100000,19,2 stroke,Single Light,500000
27188,14,4 stroke,Double Light,680000
63500,12,4 stroke,Double Light,740000
52300,8,4 stroke,Double Light,1150000
50064,8,4 stroke,Double Light,890000
17600,22,2 stroke,Single Light,460000
27000,4,4 stroke,Double Light,1183750
32154,8,4 stroke,Double Light,925000
65421,17,2 stroke,Single Light,550000
34000,7,4 stroke,Double Light,1100000
16000,20,2 stroke,Single Light,500000
55000,9,4 stroke,Double Light,950000
45000,11,4 stroke,Double Light,850000
32000,13,4 stroke,Double Light,780000
63000,9,4 stroke,Double Light,930000
52668,10,4 stroke,Double Light,875000
51000,9,4 stroke,Double Light,900000
32154,8,4 stroke,Double Light,940000
32127,7,4 stroke,Double Light,1150000
75000,13,4 stroke,Double Light,635000
50000,16,4 stroke,Single Light,513000
25000,8,4 stroke,Double Light,990000
65000,17,4 stroke,Single Light,570000
53421,12,4 stroke,Double Light,720000
88000,11,4 stroke,Double Light,850000
40960,12,4 stroke,Double Light,900000
65000,10,4 stroke,Double Light,830000
58000,19,2 stroke,Single Light,440000
63500,12,4 stroke,Double Light,765000
25000,10,4 stroke,Double Light,950000
100000,19,2 stroke,Single Light,480000
40000,21,2 stroke,Single Light,620000
25000,11,4 stroke,Double Light,850000
21588,16,4 stroke,Single Light,590000
55555,19,2 stroke,Single Light,475000
65210,11,4 stroke,Double Light,760000
70000,9,4 stroke,Double Light,1080000
21000,20,2 stroke,Single Light,355000
20000,28,2 stroke,Single Light,300000
60000,21,2 stroke,Single Light,395000
74512,11,4 stroke,Double Light,950000
89000,15,4 stroke,Single Light,600000
32152,4,4 stroke,Double Light,1460000
30000,8,4 stroke,Double Light,940000
54820,11,4 stroke,Double Light,875000
45000,7,4 stroke,Double Light,1300000
100000,13,4 stroke,Double Light,750000
25000,19,2 stroke,Single Light,450000
60000,12,4 stroke,Double Light,860000
85000,9,4 stroke,Double Light,955000
52300,10,4 stroke,Double Light,750000
7000,8,4 stroke,Double Light,1150000
35000,12,4 stroke,Double Light,720000
32000,8,4 stroke,Double Light,885000
95000,17,2 stroke,Single Light,665000
77000,9,4 stroke,Double Light,950000
65000,10,4 stroke,Double Light,880000
23456,12,4 stroke,Double Light,880000
45000,8,4 stroke,Double Light,995000
70000,16,4 stroke,Single Light,525000
89562,12,4 stroke,Double Light,780000
24600,9,4 stroke,Double Light,1130000
65000,7,4 stroke,Double Light,1125000
66225,15,4 stroke,Single Light,700000
100000,18,4 stroke,Single Light,503000
68000,10,4 stroke,Double Light,910000
56000,18,4 stroke,Single Light,670000
75000,7,4 stroke,Double Light,1057000
100000,23,2 stroke,Single Light,300000
32152,12,4 stroke,Double Light,875000
85811,11,4 stroke,Double Light,715000
22500,7,4 stroke,Double Light,1380000
80000,17,4 stroke,Single Light,480000
31324,18,4 stroke,Single Light,550000
65000,12,4 stroke,Double Light,775000
65000,15,4 stroke,Single Light,585000
53000,12,4 stroke,Double Light,900000
32168,9,4 stroke,Double Light,1040000
67400,11,4 stroke,Double Light,925000
65000,7,4 stroke,Double Light,1200000
85000,13,4 stroke,Double Light,775000
35000,8,4 stroke,Double Light,1100000
12345,5,4 stroke,Double Light,1057000
56684,15,4 stroke,Single Light,680000
25600,12,4 stroke,Double Light,775000
57000,13,4 stroke,Double Light,735000
12000,11,4 stroke,Double Light,775000
35000,7,4 stroke,Double Light,1180000
45000,11,4 stroke,Double Light,890000
104000,13,4 stroke,Double Light,695000
46000,11,4 stroke,Double Light,835000
38447,7,4 stroke,Double Light,1070000
45000,8,4 stroke,Double Light,1250000
67000,10,4 stroke,Double Light,850000
74513,12,4 stroke,Double Light,760000
50000,10,4 stroke,Double Light,650000
12345,15,4 stroke,Single Light,620000
52145,8,4 stroke,Double Light,910000
21580,11,4 stroke,Double Light,890000
